"id","name","party","state","vote.100000190","vote.100000191","vote.100000198","vote.100000199","vote.100000200","vote.100000201","vote.100000202","vote.100000203","vote.100000204","vote.100000205","vote.100000206","vote.100000207","vote.100000208","vote.100000209","vote.100000210","vote.100000211","vote.100000212","vote.100000213","vote.100000214","vote.100000215","vote.100000216","vote.100000217","vote.100000218","vote.100000219","vote.100000220","vote.100000221","vote.100000222","vote.100000223","vote.100000224","vote.100000225","vote.100000226","vote.100000227","vote.100000228","vote.100000229","vote.100000230","vote.100000231","vote.100000232","vote.100000233","vote.100000234","vote.100000235","vote.100000236","vote.100000237","vote.100000238","vote.100000239","vote.100000240","vote.100000241","vote.100000242","vote.100000243","vote.100000244","vote.100000245","vote.100000246","vote.100000247","vote.100000248","vote.100000249","vote.100000250","vote.100000251","vote.100000252","vote.100000253","vote.100000254","vote.100000255","vote.100000256","vote.100000257","vote.100000258","vote.100000259","vote.100000260","vote.100000261","vote.100000262","vote.100000263","vote.100000264","vote.100000265","vote.100000266","vote.100000267","vote.100000268","vote.100000269","vote.100000270","vote.100000271","vote.100000272","vote.100000707","vote.100000753","vote.100000754","vote.100000755","vote.100000756","vote.100000757","vote.100000758","vote.100000759","vote.100000760","vote.100000761","vote.141","vote.161","vote.181","vote.184","vote.203","vote.205","vote.225","vote.285","vote.385","vote.405","vote.425","vote.446","vote.465","vote.546","vote.586"
526,"LUIS ROBERTO PONTE","PMDB","RS",1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,4,1,2,1,1,2,1,4,4
582,"LUIZ ALBERTO","PT","BA",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,1,NA,2,2,1,2,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,2,2,2,2,NA,1,2,1,2,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,4,2,1,2,4,1,1,1,1,2,2,4
206,"LUIZ BRAGA","PFL","BA",NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,4,4,1,2,1,1,4
277,"LUIZ BUAIZ","PL","ES",2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,2,2,1,2,NA,2,2,2,2,2,1,2,2,3,2,2,1,2,2,2,NA,NA,NA,2,2,NA,NA,1,1,NA,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,NA,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,5
454,"LUIZ CARLOS HAULY","PSDB","PR",2,2,NA,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,NA,2,1,2,NA,1,1,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,1,NA,1,1,NA,2,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,NA,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
373,"LUIZ CARLOS SANTOS","PFL","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,1,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,1,2,1,1,4,4,4,4,4,4,4
170,"LUIZ DANTAS","PSD","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"LUIZ DURAO","PFL","ES",2,NA,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,4,4,1,2,1,1,4
586,"LUIZ EDUARDO GREENHALGH","PT","SP",2,1,1,NA,1,1,1,1,NA,2,1,1,1,1,NA,NA,NA,1,1,1,2,1,1,1,1,NA,NA,NA,2,2,1,2,1,2,2,2,2,2,NA,2,2,1,2,2,1,2,2,NA,NA,NA,NA,2,2,2,NA,1,2,NA,2,1,NA,2,1,2,2,2,2,1,1,2,NA,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,5,2,2,1,2,1,2,1,4,4,1,1,2,2,4
42,"LUIZ FERNANDO","PPB","AM",2,2,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,NA,2,1,2,NA,1,1,2,1,1,1,NA,2,1,1,2,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,NA,NA,1,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,4,1,2,1,1,2,1,1,4
374,"LUIZ GUSHIKEN","PT","SP",2,1,1,NA,1,1,1,1,1,2,1,1,1,NA,NA,1,2,1,1,1,2,1,1,1,1,2,NA,1,2,2,1,2,1,2,2,2,1,2,NA,NA,NA,1,2,2,NA,2,2,NA,NA,NA,2,2,2,NA,NA,1,2,NA,NA,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,4,4,4,1,1,1,4,4,2,2,1
502,"LUIZ MAINARDI","PT","RS",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,NA,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,NA,2,2,NA,NA,1,2,NA,NA,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,NA,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,4,2,1
584,"LUIZ MAXIMO","PSDB","SP",3,3,2,2,2,2,2,2,2,1,1,2,NA,NA,1,1,1,1,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,NA,3,3,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"LUIZ MOREIRA","PFL","BA",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
151,"LUIZ PIAUHYLINO","PSDB","PE",2,NA,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,2,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,NA,2,1,2,NA,NA,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,4,4
79,"MAGNO BACELAR","PFL","MA",2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,NA,1,2,2,2,1,NA,2,2,2,1,3,NA,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,4,4,2,4,1,2,4,1,4,4,1,4
375,"MALULY NETTO","PFL","SP",2,2,NA,NA,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,NA,NA,NA,2,2,NA,NA,NA,1,2,2,1,2,NA,1,1,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,NA,3,NA,NA,NA,NA,3,1,NA,NA,1,2,NA,1,3,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,1,1,2,3,1,4,1,1,4
208,"MANOEL CASTRO","PFL","BA",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,NA,2,1,1,1,2,2,NA,NA,2,NA,2,1,2,2,3,1,2,2,2,1,2,1,4,1,2,1,1,2,1,1,2,1,1,4
573,"MARCAL FILHO","PSDB","MS",2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,4,1,1,2,1,1,2,1,4,4
376,"MARCELO BARBIERI","PMDB","SP",2,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,NA,1,2,2,3,2,2,1,2,1,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,NA,1,2,2,1,1,1,1,1,1,2,2,2,1,4,1,4,1,1,1,4,1,2,2,4
179,"MARCELO DEDA","PT","SE",2,1,1,NA,1,NA,NA,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,NA,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,2,1,2,2,2,2,1,1,2,NA,2,1,1,1,2,1,NA,1,2,2,1,1,NA,1,1,1,2,2,2,1,5,1,2,1,1,1,1,1,2,2,4
99,"MARCELO TEIXEIRA","PMDB","CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,1,2,1,1,2,1,1,2,1,1,5
314,"MARCIA CIBILIS VIANA","PDT","RJ",1,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,2,2,2,2,2,NA,2,2,1,2,2,1,2,2,NA,NA,NA,NA,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,NA,1,2,1,NA,1,2,2,1,1,2,1,1,NA,5,4,4,4,4,4,4,4,1,4,1,4,4,4,4
80,"MARCIA MARINHO","PSDB","MA",NA,NA,2,NA,2,NA,1,2,2,NA,1,2,1,2,2,2,NA,2,2,NA,1,2,3,2,2,NA,2,2,1,2,2,1,3,NA,1,1,2,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,1,NA,1,2,1,NA,NA,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,4,4,4,4,4,4,4
315,"MARCIO FORTES","PSDB","RJ",2,NA,NA,2,2,2,2,NA,2,1,1,2,2,2,2,2,1,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,2,2,2,1,NA,2,2,1,2,1,1,1,2,1,1,2,1,1,4,4,1,4
247,"MARCIO REINALDO MOREIRA","PPB","MG",2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,1,2,2,1,2,2,1,NA,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,NA,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,NA,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
421,"MARCONI PERILLO","PSDB","GO",2,1,2,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,2,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,1,1,NA,2,NA,NA,1,2,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
248,"MARCOS LIMA","PMDB","MG",2,NA,NA,1,2,1,1,NA,1,2,1,1,1,1,1,1,2,NA,1,1,NA,1,NA,1,1,2,1,1,2,2,NA,2,1,2,2,2,1,2,1,2,2,NA,2,2,NA,2,2,2,NA,NA,NA,2,2,NA,NA,3,1,NA,NA,1,2,2,NA,NA,NA,1,2,1,2,1,1,1,1,2,1,2,1,NA,1,2,2,1,NA,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,4,4
619,"MARCOS VINICIUS DE CAMPOS","PFL","SP",2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,NA,2,1,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,"MARCUS VICENTE","PSDB","ES",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,1,2,2,1,1,1,2,2,NA,NA,NA,NA,2,1,2,2,2,1,NA,2,2,1,2,1,4,4,4,4,1,2,1,1,4,4,4,4
292,"MARIA DA CONCEICAO TAVARES","PT","RJ",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,2,1,NA,2,1,2,NA,NA,2,1,1,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,4,4,4,4,1,1,1,1,4,4,1
249,"MARIA ELVIRA","PMDB","MG",NA,NA,2,NA,NA,1,1,2,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,1,1,1,1,2,2,1,2,NA,1,2,NA,1,1,1,1,1,1,NA,NA,NA,NA,2,1,1,1,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,1,1,1,2,NA,2,1,2,2,2,1,1,2,2,1,2,1,4,1,2,1,1,4,4,4,4,1,4,4
412,"MARIA LAURA","PT","DF",2,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,2,1,1,1,2,1,NA,NA,NA,NA,1,1,2,2,1,2,1,NA,2,2,3,2,NA,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,1,2,1,NA,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1
422,"MARIA VALADAO","PTB","GO",2,2,NA,NA,2,2,2,NA,2,1,2,2,2,2,1,1,1,2,1,2,3,1,3,1,1,NA,NA,NA,1,2,2,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,3,NA,3,NA,NA,NA,3,NA,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,2,2,NA,1,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,4,1,4,4,2,1,1,4,4,4,4
435,"MARILU GUIMARAES","PFL","MS",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,1,2,2,1,NA,1,2,1,NA,NA,NA,NA,2,1,2,2,1,1,NA,1,2,4,4,4,1,1,4,4,4,1,4,1,4,1,4,4
50,"MARINHA RAUPP","PSDB","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,NA,NA,1,1,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,3,2,1,4,1,4,4,1,2,1,1,2,1,1,4
628,"MARIO ASSAD JUNIOR","PFL","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
479,"MARIO CAVALLAZZI","PPB","SC",2,2,2,2,2,2,NA,NA,2,1,2,2,2,1,NA,NA,NA,NA,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,NA,1,1,2,1,NA,1,1,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,NA,NA,NA,1,2,NA,2,1,2,NA,NA,1,1,2,2,1,2,1,4,4,4,4,1,4,4,4,4,4,4,4
250,"MARIO DE OLIVEIRA","PPB","MG",2,NA,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,1,2,2,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,1,1,2,2,1,1,2,2,1,NA,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,4,1,4,4,4,4,4,1,4
563,"MARIO MARTINS","PMDB","PA",2,2,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,1,2,2,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,NA,2,1,NA,NA,NA,2,1,NA,2,2,NA,2,2,2,4,4,4,1,1,4,4,4,4,4,1,4,4,4,4
210,"MARIO NEGROMONTE","PSDB","BA",2,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,NA,2,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,2,NA,NA,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
436,"MARISA SERRANO","PSDB","MS",2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,3,NA,2,NA,NA,NA,NA,1,NA,1,1,2,2,1,1,NA,2,1,1,1,2,1,1,NA,NA,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,4,4
377,"MARQUINHO CHEDID","PSD","SP",NA,2,2,2,NA,2,2,NA,2,1,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,1,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,2,1,2,2,2,1,2,NA,2,4,4,4,4,4,4,4,1,2,1,4,2,1,4,4
378,"MARTA SUPLICY","PT","SP",2,1,NA,NA,1,NA,1,1,1,2,NA,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,NA,NA,2,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,NA,1,2,2,NA,NA,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,4,2,4,4
503,"MATHEUS SCHMIDT","PDT","RS",1,1,NA,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,NA,NA,2,1,1,1,1,NA,NA,NA,2,2,1,2,1,2,2,2,NA,2,NA,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,1,NA,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,1,1,1,1,4,2,4,4
251,"MAURICIO CAMPOS","PL","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"MAURICIO CAMPOS","PSDB","MG",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,4,1,4
379,"MAURICIO NAJAR","PFL","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,NA,1,2,NA,1,1,2,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1,2,1,1,2,1,1,4,1,1,4
455,"MAURICIO REQUIAO","PMDB","PR",2,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,2,1,1,1,2,1,1,1,3,2,2,1,1,2,1,2,1,NA,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,NA,NA,NA,1,2,NA,NA,1,2,NA,NA,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1
81,"MAURO FECURY","PFL","MA",NA,NA,2,2,2,2,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,NA,NA,1,1,1,1,1,1,NA,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,3,1,2,2,NA,NA,NA,2,2,2,NA,2,NA,2,1,NA,2,2,1,2,2,NA,1,2,1,1,1,4,4,1,4,4,4,4,4,4,4
252,"MAURO LOPES","PMDB","MG",2,2,2,NA,NA,2,2,2,NA,1,1,2,2,2,1,2,1,NA,2,2,NA,2,2,2,2,1,2,2,1,2,2,1,NA,NA,1,1,1,1,1,1,NA,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,2,NA,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,NA,1,NA,2,2,1,2,1,4,4,2,1,4,4,4,1,4,4,1,4
