"id","name","party","state","vote.100000186","vote.100000187","vote.100000188","vote.100000189","vote.100000275","vote.100000276","vote.100000277","vote.100000278","vote.100000279","vote.100000280","vote.100000281","vote.100000282","vote.100000283","vote.100000284","vote.100000285","vote.100000286","vote.100000287","vote.100000288","vote.100000322","vote.100000323","vote.100000324","vote.100000325","vote.100000326","vote.100000327","vote.100000328","vote.100000329","vote.100000330","vote.100000331","vote.100000332","vote.100000333","vote.100000334","vote.100000335","vote.100000336","vote.100000337","vote.100000338","vote.100000339","vote.100000340","vote.100000341","vote.100000342","vote.100000343","vote.100000344","vote.100000345","vote.100000346","vote.100000347","vote.100000348","vote.100000349","vote.100000350","vote.100000351","vote.100000352","vote.100000353","vote.100000354","vote.100000355","vote.100000356","vote.100000357","vote.100000358","vote.100000359","vote.100000360","vote.100000361","vote.100000362","vote.100000363","vote.100000364","vote.100000365","vote.100000366","vote.100000367","vote.100000368","vote.100000369","vote.100000370","vote.100000371","vote.100000372","vote.100000373","vote.100000374","vote.100000375","vote.100000376","vote.100000377","vote.100000378","vote.100000379","vote.100000380","vote.100000381","vote.100000382","vote.100000383","vote.100000384","vote.100000385","vote.100000386","vote.100000387","vote.100000388","vote.100000389","vote.100000390","vote.100000391","vote.100000396","vote.100000397","vote.100000398","vote.100000399","vote.100000400","vote.100000401","vote.100000402","vote.100000403","vote.100000404","vote.100000405","vote.100000406","vote.100000407","vote.100000408","vote.100000409","vote.100000410","vote.100000411","vote.100000412","vote.100000413","vote.100000414","vote.100000415","vote.100000416","vote.100000417","vote.100000418","vote.100000419","vote.100000420","vote.100000421","vote.100000422","vote.100000423","vote.100000424","vote.100000425","vote.100000426","vote.100000427","vote.100000428","vote.100000429","vote.100000430","vote.100000431","vote.100000750","vote.100000751","vote.100000752","vote.100000765","vote.100000766"
205,"LUIS EDUARDO","PFL","BA",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA
206,"LUIZ BRAGA","PFL","BA",1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,2,1,1,1,NA,1,1,2,1,1,1,2,1,1,2,NA,NA,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,NA,1,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
277,"LUIZ BUAIZ","PL","ES",1,2,1,2,1,1,NA,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,3,1,1,1,1,2,1,1,2,1,3,NA,NA,1,2,1,NA,NA,2,2,1,1,2,1,2,2,1,1,1,2,1,NA,2,NA,2,2,NA,NA,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,NA,1,3,NA,2,1,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,NA,1,1,2,1,NA,NA,1,NA,1,2,NA,1,1,1,2,1,1,1,NA,NA
454,"LUIZ CARLOS HAULY","PSDB","PR",1,1,1,1,1,1,NA,1,1,2,2,NA,2,NA,1,1,NA,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,NA,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,NA,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,2,2,NA,NA,1,3,1,1,1,1,NA,1,NA,1,1,NA,NA
373,"LUIZ CARLOS SANTOS","PMDB","SP",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"LUIZ DURAO","PDT","ES",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,2,1,NA,NA,NA,2,1,2,1,1,NA,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,2,2,1,NA,2,2,NA,NA,2,NA,1,1,1,1,2,2,2,NA,NA,NA,NA,NA
42,"LUIZ FERNANDO","PSDB","AM",1,2,1,1,1,1,NA,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,NA,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,NA,NA,NA,2,1,1,2,1,2,1,1,2,2,1,2,NA,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,NA,1,NA,1,1,1,2,2,2,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA
374,"LUIZ GUSHIKEN","PT","SP",1,2,1,NA,1,1,2,2,2,2,1,1,2,2,2,2,NA,2,NA,2,2,1,1,1,2,2,NA,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,NA,NA,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,NA,2,2,2,1,2,NA,2,2,2,2,2,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,2,2,1,2,2,1,2,2,NA,2,2,2,2,2,2,2,1,1,NA,NA,NA,NA,1,2,1,2,2,2,NA,2,2,1,2,2,NA,NA
478,"LUIZ HENRIQUE","PMDB","SC",1,2,NA,1,NA,1,2,1,3,2,1,2,2,1,3,2,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,1,1,NA,1,2,NA,NA,NA,3,1,NA,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,NA,1,2,2,2,1,2,NA,1,1,NA,1,1,1,2,2,1,NA,1,1,1,2,1,1,1,1,2,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA
502,"LUIZ MAINARDI","PT","RS",1,2,1,NA,1,2,2,2,2,2,1,1,2,2,NA,NA,NA,2,NA,2,2,NA,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,NA,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,NA,NA,1,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,NA,NA,1,2,2,NA,NA
207,"LUIZ MOREIRA","PFL","BA",NA,NA,1,NA,1,1,2,1,2,2,2,NA,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,NA,NA,NA,1,2,1,1,2,2,1,2,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,NA,1,1,NA,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,NA,NA,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,3,NA,NA
151,"LUIZ PIAUHYLINO","PSDB","PE",1,1,NA,NA,1,1,2,1,1,NA,2,2,2,1,NA,NA,NA,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,NA,NA,NA,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,NA,1,2,1,1,1,NA,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,2,1,1,NA,NA,1,2,1,1,1,NA,1,2,NA,1,1,1,1,1,1,NA,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,NA,NA
79,"MAGNO BACELAR","PFL","MA",NA,NA,NA,NA,1,1,NA,1,1,NA,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,NA,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,1,1,1,NA,NA,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,2,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA
79,"MAGNO BACELAR",NA,"MA",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"MALULY NETTO","PFL","SP",1,2,1,2,1,1,2,1,2,2,2,2,1,1,NA,NA,NA,1,2,1,1,2,2,2,1,NA,1,NA,NA,NA,2,1,1,1,NA,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,NA,NA,NA,1,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,2,NA,1,1,1,NA,2,1,3,1,1,1,1,1,1,1,1,1,NA,NA
208,"MANOEL CASTRO","PFL","BA",1,1,1,1,NA,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,NA,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,NA,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,NA,NA,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,NA,NA
573,"MARCAL FILHO","PMDB","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"MARCELO BARBIERI","PMDB","SP",1,2,1,2,1,1,NA,1,1,2,2,2,2,NA,1,NA,2,1,NA,NA,NA,NA,1,1,2,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,2,1,3,2,2,NA,2,2,2,NA,1,1,NA,1,2,1,1,NA,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,3,1,2,2,1,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,1,1,3,2,1,2,1,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA
179,"MARCELO DEDA","PT","SE",NA,2,1,1,1,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,NA,2,1,1,1,2,1,1,1,2,2,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,2,2,1,2,2,NA,2,2,NA,2,3,3,2,2,2,2,1,1,2,2,2,NA,1,2,1,2,2,2,2,2,2,1,2,2,NA,NA
99,"MARCELO TEIXEIRA","PMDB","CE",1,2,1,2,NA,NA,NA,NA,1,NA,2,2,NA,1,1,1,1,1,2,1,1,2,NA,2,1,2,1,1,NA,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,1,NA,1,2,NA,2,NA,NA,1,1,NA,NA,1,2,NA,1,1,NA,NA
314,"MARCIA CIBILIS VIANA","PDT","RJ",1,2,1,1,NA,NA,NA,2,1,2,1,2,2,2,1,1,2,1,1,NA,2,1,NA,NA,2,2,1,2,1,1,NA,1,1,NA,1,2,2,NA,NA,NA,NA,2,2,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,2,1,1,NA,2,2,NA,2,2,2,NA,NA,2,2,1,2,NA,2,2,2,2,2,1,1,1,2,1,NA,1,NA,2,1,NA,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,2,2,NA,NA,1,2,1,NA,NA,1,2,2,2,1,2,2,1,NA
80,"MARCIA MARINHO","PSDB","MA",NA,2,1,1,NA,1,2,NA,1,2,2,2,2,1,1,1,NA,1,NA,1,1,2,NA,NA,1,1,1,NA,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,2,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,2,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,2,2,1,NA,1,NA,1,1,1,1,3,NA,1,1,NA,NA
315,"MARCIO FORTES","PSDB","RJ",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,2,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,NA,1,2,1,1,2,2,1,NA,NA,1,1,NA,1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"MARCIO REINALDO MOREIRA","PPB","MG",NA,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,NA,2,1,2,1,1,1,3,2,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,2,2,NA,1,1,1,2,1,1,1,1,1,2,1,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,NA,1,1,1,2,1,1,NA,1,1,1,1,NA,NA
421,"MARCONI PERILLO","PSDB","GO",NA,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,2,NA,1,1,1,2,1,1,2,1,2,1,NA,2,2,1,2,1,1,1,NA,NA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,2,NA,NA,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,1,1,1,1,NA,NA
248,"MARCOS LIMA","PMDB","MG",2,2,1,2,NA,1,2,NA,2,NA,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,NA,2,1,NA,NA,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,NA,1,NA,1,1,1,NA,2,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,2,NA,NA,NA,2,1,NA,1,NA,1,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA
209,"MARCOS MEDRADO","PPB","BA",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,2,1,1,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"MARIA DA CONCEICAO TAVARES","PT","RJ",NA,2,1,1,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,1,2,3,NA,NA,NA,2,2,NA,NA,1,1,2,2,1,NA,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,NA,NA,2,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,2,2,2,1,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
249,"MARIA ELVIRA","PMDB","MG",1,2,NA,2,1,1,2,NA,1,2,2,NA,2,1,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,2,NA,1,NA,1,2,2,1,NA,2,NA,1,NA,NA,NA,NA,NA,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,2,1,2,2,NA,1,1,2,1,NA,NA,NA,NA,2,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,1,NA,NA
412,"MARIA LAURA","PT","DF",1,2,1,1,1,2,NA,NA,2,2,1,1,2,2,2,2,2,2,NA,2,2,1,1,1,2,2,NA,NA,NA,2,2,1,1,NA,1,2,2,NA,NA,NA,NA,2,2,2,1,1,NA,NA,NA,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,NA,2,NA,2,2,NA,NA,NA,1,1,1,NA,1,NA,2,1,1,1,NA,2,2,1,2,2,1,2,2,2,NA,2,2,2,2,2,2,NA,NA,2,2,NA,1,1,2,1,2,2,2,2,2,2,1,2,2,NA,NA
422,"MARIA VALADAO","PFL","GO",1,3,1,3,1,1,NA,NA,1,2,2,2,NA,1,1,1,1,NA,NA,1,1,2,NA,NA,1,1,1,1,1,1,2,NA,1,1,2,1,1,2,2,1,2,1,1,1,2,2,NA,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,NA,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,3,1,2,2,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,2,NA,1,2,3,2,2,1,NA,NA,2,NA,NA,1,NA,1,1,1,NA,NA
435,"MARILU GUIMARAES","PFL","MS",NA,NA,1,1,1,1,2,1,2,NA,2,NA,2,1,2,NA,1,1,2,1,1,NA,2,2,1,1,NA,1,1,NA,2,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,2,1,1,2,2,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA
50,"MARINHA RAUPP","PSDB","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
479,"MARIO CAVALLAZZI","PPB","SC",NA,2,1,2,1,1,1,1,1,2,NA,2,2,1,1,1,NA,1,1,1,1,2,NA,NA,NA,1,2,1,1,1,2,2,1,1,NA,1,1,NA,1,1,2,1,1,1,2,NA,1,1,1,1,1,1,2,1,NA,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,NA,NA,NA,NA,1,1,2,2,1,1,1,1,1,NA,1,1,1,1,1,2,1,1,NA,1,1,1,1,2,1,1,1,2,NA,2,1,1,1,1,1,1,1,1,1,1,1,NA,2
250,"MARIO DE OLIVEIRA","PPB","MG",1,NA,1,2,1,1,1,1,2,NA,3,NA,2,1,NA,1,1,1,NA,1,1,2,NA,NA,NA,1,1,1,NA,NA,3,2,1,1,2,1,1,2,2,NA,NA,3,1,1,2,NA,1,1,NA,1,1,2,2,1,1,NA,1,2,1,NA,2,2,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,1,1,NA,2,NA,NA,NA,NA,1,1,1,NA,NA
563,"MARIO MARTINS","PMDB","PA",NA,NA,NA,NA,NA,1,2,1,1,2,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,3,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,NA,1,NA,1,NA,1,1,NA,NA,1,2,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,2,1,1,1,1,NA,1,1,1,1,NA,NA,NA,2,2,NA,1,1,NA,NA
210,"MARIO NEGROMONTE","PSDB","BA",1,1,1,1,1,NA,NA,1,1,NA,2,2,3,1,1,2,2,NA,2,1,1,2,2,2,1,2,1,1,1,1,2,NA,1,1,2,1,1,NA,2,1,NA,1,1,1,2,NA,1,1,NA,1,1,1,2,NA,NA,2,1,2,1,1,NA,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,NA,NA,1,2,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,2,2,2,2,NA,1,1,2,1,1,1,NA,NA,NA,1,NA,NA
436,"MARISA SERRANO","PMDB","MS",1,1,1,3,1,1,2,1,1,2,2,2,2,1,NA,NA,NA,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,3,NA,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,NA,1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,2,2,NA,1,NA,2,1,1,1,NA,2,1,NA,1,1,1,1,2,NA,NA,NA,NA,1,NA,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,NA,NA
377,"MARQUINHO CHEDID","PSD","SP",NA,NA,NA,NA,NA,1,1,1,1,2,2,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,2,1,NA,1,1,1,1,2,2,1,1,2,NA,1,2,2,2,NA,1,1,1,2,NA,NA,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,1,NA,NA,1,1,1,1,1,2,NA,NA,1,NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,2,1,1,1,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,2,1,NA,1,1,1,1,1,1,NA,1,1,NA,NA
378,"MARTA SUPLICY","PT","SP",1,2,1,1,1,2,2,2,2,NA,1,1,NA,NA,2,2,2,2,NA,2,2,1,NA,1,2,2,NA,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,NA,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,2,2,1,NA,2,NA,NA,NA,NA,2,NA,2,1,2,2,NA,NA
